LAT,LON,SID,USA_WIND,CATEGORY,NSEC_TIME,ISO_TIME
159756,28.5,260.8,2002249N28266,10.0,TD,1031529600000000000,2002-09-09 00:00:00
159757,28.385,260.808,2002249N28266,10.0,TD,1031540400000000000,2002-09-09 03:00:00
159758,28.3,260.8,2002249N28266,10.0,TD,1031551200000000000,2002-09-09 06:00:00
159759,28.208,260.715,2002249N28266,10.0,TD,1031562000000000000,2002-09-09 09:00:00
159760,28.1,260.6,2002249N28266,10.0,TD,1031572800000000000,2002-09-09 12:00:00
159761,27.965,260.477,2002249N28266,10.0,TD,1031583600000000000,2002-09-09 15:00:00
159762,27.8,260.4,2002249N28266,10.0,TD,1031594400000000000,2002-09-09 18:00:00
159763,27.608,260.42,2002249N28266,10.0,TD,1031605200000000000,2002-09-09 21:00:00
159764,27.4,260.5,2002249N28266,10.0,TD,1031616000000000000,2002-09-10 00:00:00
159765,27.185,260.645,2002249N28266,10.0,TD,1031626800000000000,2002-09-10 03:00:00
159766,27.0,260.7,2002249N28266,10.0,TD,1031637600000000000,2002-09-10 06:00:00
159767,26.885,260.51,2002249N28266,10.0,TD,1031648400000000000,2002-09-10 09:00:00
159768,26.8,260.2,2002249N28266,10.0,TD,1031659200000000000,2002-09-10 12:00:00
159769,26.692,259.907,2002249N28266,10.0,TD,1031670000000000000,2002-09-10 15:00:00
159770,26.6,259.6,2002249N28266,10.0,TD,1031680800000000000,2002-09-10 18:00:00
159771,26.54,259.298,2002249N28266,10.0,TD,1031691600000000000,2002-09-10 21:00:00
159772,26.5,259.0,2002249N28266,10.0,TD,1031702400000000000,2002-09-11 00:00:00
159894,26.3,273.4,2002255N26273,30.0,TD,1031788800000000000,2002-09-12 00:00:00
159895,26.505,273.537,2002255N26273,32.0,TD,1031799600000000000,2002-09-12 03:00:00
159896,26.7,273.6,2002255N26273,35.0,TS,1031810400000000000,2002-09-12 06:00:00
159897,26.872,273.525,2002255N26273,35.0,TS,1031821200000000000,2002-09-12 09:00:00
159898,27.0,273.3,2002255N26273,35.0,TS,1031832000000000000,2002-09-12 12:00:00
159899,27.103,272.915,2002255N26273,35.0,TS,1031842800000000000,2002-09-12 15:00:00
159900,27.1,272.5,2002255N26273,35.0,TS,1031853600000000000,2002-09-12 18:00:00
159901,26.892,272.25,2002255N26273,35.0,TS,1031864400000000000,2002-09-12 21:00:00
159902,26.7,272.0,2002255N26273,35.0,TS,1031875200000000000,2002-09-13 00:00:00
159903,26.733,271.6,2002255N26273,37.0,TS,1031886000000000000,2002-09-13 03:00:00
159904,26.9,271.2,2002255N26273,40.0,TS,1031896800000000000,2002-09-13 06:00:00
159905,27.142,270.89,2002255N26273,42.0,TS,1031907600000000000,2002-09-13 09:00:00
159906,27.4,270.7,2002255N26273,45.0,TS,1031918400000000000,2002-09-13 12:00:00
159907,27.565,270.655,2002255N26273,45.0,TS,1031929200000000000,2002-09-13 15:00:00
159908,27.7,270.7,2002255N26273,45.0,TS,1031940000000000000,2002-09-13 18:00:00
159909,27.82,270.742,2002255N26273,47.0,TS,1031950800000000000,2002-09-13 21:00:00
159910,28.0,270.8,2002255N26273,50.0,TS,1031961600000000000,2002-09-14 00:00:00
159911,28.266,270.862,2002255N26273,50.0,TS,1031972400000000000,2002-09-14 03:00:00
159912,28.7,270.9,2002255N26273,50.0,TS,1031983200000000000,2002-09-14 06:00:00
159913,29.1,270.9,2002255N26273,50.0,TS,1031990400000000000,2002-09-14 08:00:00
159914,29.33,270.937,2002255N26273,50.0,TS,1031994000000000000,2002-09-14 09:00:00
159960,19.7,279.6,2002258N10300,50.0,TS,1032415200000000000,2002-09-19 06:00:00
159961,19.792,279.327,2002258N10300,55.0,TS,1032426000000000000,2002-09-19 09:00:00
159962,19.9,279.1,2002258N10300,60.0,TS,1032436800000000000,2002-09-19 12:00:00
159963,20.143,278.708,2002258N10300,62.0,TS,1032447600000000000,2002-09-19 15:00:00
159964,20.4,278.3,2002258N10300,65.0,1,1032458400000000000,2002-09-19 18:00:00
159965,20.557,277.992,2002258N10300,70.0,1,1032469200000000000,2002-09-19 21:00:00
159966,20.7,277.7,2002258N10300,75.0,1,1032480000000000000,2002-09-20 00:00:00
159967,20.893,277.342,2002258N10300,82.0,1,1032490800000000000,2002-09-20 03:00:00
159968,21.1,277.0,2002258N10300,90.0,2,1032501600000000000,2002-09-20 06:00:00
159969,21.307,276.735,2002258N10300,87.0,2,1032512400000000000,2002-09-20 09:00:00
159970,21.5,276.5,2002258N10300,85.0,2,1032523200000000000,2002-09-20 12:00:00
159971,21.647,276.219,2002258N10300,80.0,1,1032534000000000000,2002-09-20 15:00:00
159972,21.8,276.0,2002258N10300,75.0,1,1032544800000000000,2002-09-20 18:00:00
159973,22.0,275.9,2002258N10300,75.0,1,1032555600000000000,2002-09-20 21:00:00
159974,22.1,275.7,2002258N10300,75.0,1,1032566400000000000,2002-09-21 00:00:00
159975,22.234,275.334,2002258N10300,80.0,1,1032577200000000000,2002-09-21 03:00:00
159976,22.3,274.9,2002258N10300,85.0,2,1032588000000000000,2002-09-21 06:00:00
159977,22.172,274.512,2002258N10300,92.0,2,1032598800000000000,2002-09-21 09:00:00
159978,22.0,274.2,2002258N10300,100.0,3,1032609600000000000,2002-09-21 12:00:00
159979,21.912,274.028,2002258N10300,105.0,3,1032620400000000000,2002-09-21 15:00:00
159980,21.9,273.9,2002258N10300,110.0,3,1032631200000000000,2002-09-21 18:00:00
159981,22.0,273.745,2002258N10300,110.0,3,1032642000000000000,2002-09-21 21:00:00
159982,22.1,273.5,2002258N10300,110.0,3,1032652800000000000,2002-09-22 00:00:00
159983,22.073,273.08,2002258N10300,110.0,3,1032663600000000000,2002-09-22 03:00:00
159984,22.0,272.6,2002258N10300,110.0,3,1032674400000000000,2002-09-22 06:00:00
159985,21.965,272.185,2002258N10300,110.0,3,1032685200000000000,2002-09-22 09:00:00
159986,21.9,271.8,2002258N10300,110.0,3,1032696000000000000,2002-09-22 12:00:00
159987,21.794,271.454,2002258N10300,110.0,3,1032706800000000000,2002-09-22 15:00:00
159988,21.6,271.1,2002258N10300,110.0,3,1032717600000000000,2002-09-22 18:00:00
159989,21.3,270.7,2002258N10300,110.0,3,1032728400000000000,2002-09-22 21:00:00
159990,21.0,270.6,2002258N10300,100.0,3,1032739200000000000,2002-09-23 00:00:00
159991,20.786,270.486,2002258N10300,85.0,2,1032750000000000000,2002-09-23 03:00:00
159992,20.6,270.4,2002258N10300,70.0,1,1032760800000000000,2002-09-23 06:00:00
159993,20.305,270.37,2002258N10300,65.0,1,1032771600000000000,2002-09-23 09:00:00
159994,20.1,270.4,2002258N10300,60.0,TS,1032782400000000000,2002-09-23 12:00:00
159995,20.148,270.492,2002258N10300,55.0,TS,1032793200000000000,2002-09-23 15:00:00
159996,20.3,270.6,2002258N10300,50.0,TS,1032804000000000000,2002-09-23 18:00:00
159997,20.378,270.68,2002258N10300,42.0,TS,1032814800000000000,2002-09-23 21:00:00
159998,20.5,270.7,2002258N10300,35.0,TS,1032825600000000000,2002-09-24 00:00:00
159999,20.712,270.622,2002258N10300,40.0,TS,1032836400000000000,2002-09-24 03:00:00
160000,21.0,270.5,2002258N10300,45.0,TS,1032847200000000000,2002-09-24 06:00:00
160001,21.358,270.393,2002258N10300,47.0,TS,1032858000000000000,2002-09-24 09:00:00
160002,21.7,270.3,2002258N10300,50.0,TS,1032868800000000000,2002-09-24 12:00:00
160003,21.885,270.228,2002258N10300,50.0,TS,1032879600000000000,2002-09-24 15:00:00
160004,22.1,270.2,2002258N10300,50.0,TS,1032890400000000000,2002-09-24 18:00:00
160005,22.49,270.242,2002258N10300,50.0,TS,1032901200000000000,2002-09-24 21:00:00
160006,23.0,270.3,2002258N10300,50.0,TS,1032912000000000000,2002-09-25 00:00:00
160007,23.577,270.345,2002258N10300,50.0,TS,1032922800000000000,2002-09-25 03:00:00
160008,24.2,270.3,2002258N10300,50.0,TS,1032933600000000000,2002-09-25 06:00:00
160009,24.823,270.066,2002258N10300,50.0,TS,1032944400000000000,2002-09-25 09:00:00
160010,25.4,269.8,2002258N10300,50.0,TS,1032955200000000000,2002-09-25 12:00:00
160011,25.85,269.655,2002258N10300,52.0,TS,1032966000000000000,2002-09-25 15:00:00
160012,26.3,269.6,2002258N10300,55.0,TS,1032976800000000000,2002-09-25 18:00:00
160013,26.848,269.635,2002258N10300,55.0,TS,1032987600000000000,2002-09-25 21:00:00
160014,27.5,269.7,2002258N10300,55.0,TS,1032998400000000000,2002-09-26 00:00:00
160015,28.322,269.678,2002258N10300,55.0,TS,1033009200000000000,2002-09-26 03:00:00
160016,29.1,269.7,2002258N10300,55.0,TS,1033020000000000000,2002-09-26 06:00:00
160017,29.505,269.892,2002258N10300,55.0,TS,1033030800000000000,2002-09-26 09:00:00
160353,29.8,279.8,2002264N28308,30.0,TD,1034294400000000000,2002-10-11 00:00:00
160441,20.0,279.7,2002265N10315,65.0,1,1033408800000000000,2002-09-30 18:00:00
160442,20.245,279.326,2002265N10315,67.0,1,1033419600000000000,2002-09-30 21:00:00
160443,20.5,278.9,2002265N10315,70.0,1,1033430400000000000,2002-10-01 00:00:00
160444,20.762,278.36,2002265N10315,72.0,1,1033441200000000000,2002-10-01 03:00:00
160445,21.0,277.8,2002265N10315,75.0,1,1033452000000000000,2002-10-01 06:00:00
160446,21.015,277.342,2002265N10315,83.0,1,1033462800000000000,2002-10-01 09:00:00
160447,21.3,277.0,2002265N10315,90.0,2,1033470000000000000,2002-10-01 11:00:00
160448,21.6,276.8,2002265N10315,90.0,2,1033473600000000000,2002-10-01 12:00:00
160449,22.1,276.0,2002265N10315,90.0,2,1033480800000000000,2002-10-01 14:00:00
160450,22.242,275.791,2002265N10315,90.0,2,1033484400000000000,2002-10-01 15:00:00
160451,22.4,275.6,2002265N10315,90.0,2,1033495200000000000,2002-10-01 18:00:00
160452,22.686,275.028,2002265N10315,90.0,2,1033506000000000000,2002-10-01 21:00:00
160453,23.0,274.3,2002265N10315,90.0,2,1033516800000000000,2002-10-02 00:00:00
160454,23.285,273.535,2002265N10315,95.0,2,1033527600000000000,2002-10-02 03:00:00
160455,23.6,272.8,2002265N10315,100.0,3,1033538400000000000,2002-10-02 06:00:00
160456,23.969,272.227,2002265N10315,105.0,3,1033549200000000000,2002-10-02 09:00:00
160457,24.4,271.7,2002265N10315,110.0,3,1033560000000000000,2002-10-02 12:00:00
160458,24.847,271.093,2002265N10315,115.0,4,1033570800000000000,2002-10-02 15:00:00
160459,25.4,270.5,2002265N10315,120.0,4,1033581600000000000,2002-10-02 18:00:00
160460,25.9,270.1,2002265N10315,125.0,4,1033589580000000000,2002-10-02 20:13:00
160461,26.068,269.999,2002265N10315,125.0,4,1033592400000000000,2002-10-02 21:00:00
160462,26.7,269.7,2002265N10315,125.0,4,1033603200000000000,2002-10-03 00:00:00
160463,27.409,269.166,2002265N10315,115.0,4,1033614000000000000,2002-10-03 03:00:00
160464,28.1,268.6,2002265N10315,105.0,3,1033624800000000000,2002-10-03 06:00:00
160465,28.573,268.211,2002265N10315,92.0,2,1033635600000000000,2002-10-03 09:00:00
160466,29.2,267.9,2002265N10315,80.0,1,1033646400000000000,2002-10-03 12:00:00
160467,29.5,267.8,2002265N10315,80.0,1,1033650000000000000,2002-10-03 13:00:00
160468,29.963,267.658,2002265N10315,72.0,1,1033657200000000000,2002-10-03 15:00:00
160653,18.198,277.343,2002288N17277,30.0,TD,1034694000000000000,2002-10-15 15:00:00
160654,18.6,277.5,2002288N17277,30.0,TD,1034704800000000000,2002-10-15 18:00:00
160655,19.142,277.628,2002288N17277,30.0,TD,1034715600000000000,2002-10-15 21:00:00
160656,19.7,277.8,2002288N17277,30.0,TD,1034726400000000000,2002-10-16 00:00:00
160657,20.108,278.078,2002288N17277,30.0,TD,1034737200000000000,2002-10-16 03:00:00
160658,20.5,278.4,2002288N17277,30.0,TD,1034748000000000000,2002-10-16 06:00:00
160659,21.009,278.714,2002288N17277,30.0,TD,1034758800000000000,2002-10-16 09:00:00
160660,21.5,279.0,2002288N17277,30.0,TD,1034769600000000000,2002-10-16 12:00:00
160661,21.849,279.218,2002288N17277,26.0,TD,1034780400000000000,2002-10-16 15:00:00
160662,22.0,279.3,2002288N17277,25.0,TD,1034784000000000000,2002-10-16 16:00:00
160663,22.4,279.5,2002288N17277,25.0,TD,1034791200000000000,2002-10-16 18:00:00
164734,19.5,271.0,2003179N20271,20.0,TD,1056780000000000000,2003-06-28 06:00:00
164735,19.78,270.823,2003179N20271,20.0,TD,1056790800000000000,2003-06-28 09:00:00
164736,20.0,270.7,2003179N20271,20.0,TD,1056801600000000000,2003-06-28 12:00:00
164737,20.135,270.657,2003179N20271,20.0,TD,1056812400000000000,2003-06-28 15:00:00
164738,20.3,270.6,2003179N20271,20.0,TD,1056823200000000000,2003-06-28 18:00:00
164739,20.598,270.408,2003179N20271,20.0,TD,1056834000000000000,2003-06-28 21:00:00
164740,21.0,270.2,2003179N20271,20.0,TD,1056844800000000000,2003-06-29 00:00:00
164741,21.447,270.107,2003179N20271,25.0,TD,1056855600000000000,2003-06-29 03:00:00
164742,22.0,270.0,2003179N20271,30.0,TD,1056866400000000000,2003-06-29 06:00:00
164743,22.685,269.78,2003179N20271,32.0,TD,1056877200000000000,2003-06-29 09:00:00
164744,23.4,269.5,2003179N20271,35.0,TS,1056888000000000000,2003-06-29 12:00:00
164745,24.008,269.178,2003179N20271,37.0,TS,1056898800000000000,2003-06-29 15:00:00
164746,24.6,268.9,2003179N20271,40.0,TS,1056909600000000000,2003-06-29 18:00:00
164747,25.25,268.77,2003179N20271,42.0,TS,1056920400000000000,2003-06-29 21:00:00
164748,25.9,268.7,2003179N20271,45.0,TS,1056931200000000000,2003-06-30 00:00:00
164749,26.515,268.585,2003179N20271,45.0,TS,1056942000000000000,2003-06-30 03:00:00
164750,27.1,268.5,2003179N20271,45.0,TS,1056952800000000000,2003-06-30 06:00:00
164751,27.672,268.448,2003179N20271,47.0,TS,1056963600000000000,2003-06-30 09:00:00
164752,28.2,268.5,2003179N20271,50.0,TS,1056974400000000000,2003-06-30 12:00:00
164753,28.622,268.787,2003179N20271,50.0,TS,1056985200000000000,2003-06-30 15:00:00
164754,29.1,269.0,2003179N20271,50.0,TS,1056996000000000000,2003-06-30 18:00:00
164755,29.3,269.0,2003179N20271,50.0,TS,1056999600000000000,2003-06-30 19:00:00
164756,29.73,269.175,2003179N20271,48.0,TS,1057006800000000000,2003-06-30 21:00:00
164824,18.035,276.572,2003188N11307,62.0,TS,1057849200000000000,2003-07-10 15:00:00
164825,18.6,275.9,2003188N11307,55.0,TS,1057860000000000000,2003-07-10 18:00:00
164826,19.18,275.163,2003188N11307,52.0,TS,1057870800000000000,2003-07-10 21:00:00
164827,19.7,274.5,2003188N11307,50.0,TS,1057881600000000000,2003-07-11 00:00:00
164828,20.087,274.066,2003188N11307,50.0,TS,1057892400000000000,2003-07-11 03:00:00
164829,20.4,273.7,2003188N11307,50.0,TS,1057903200000000000,2003-07-11 06:00:00
164830,20.682,273.252,2003188N11307,50.0,TS,1057914000000000000,2003-07-11 09:00:00
164831,20.8,273.1,2003188N11307,50.0,TS,1057917600000000000,2003-07-11 10:00:00
164832,21.1,272.8,2003188N11307,50.0,TS,1057924800000000000,2003-07-11 12:00:00
164833,21.467,272.311,2003188N11307,47.0,TS,1057935600000000000,2003-07-11 15:00:00
164834,21.8,271.8,2003188N11307,45.0,TS,1057946400000000000,2003-07-11 18:00:00
164835,22.2,271.3,2003188N11307,45.0,TS,1057957200000000000,2003-07-11 21:00:00
164836,22.6,270.8,2003188N11307,45.0,TS,1057968000000000000,2003-07-12 00:00:00
164837,22.965,270.262,2003188N11307,45.0,TS,1057978800000000000,2003-07-12 03:00:00
164838,23.3,269.8,2003188N11307,45.0,TS,1057989600000000000,2003-07-12 06:00:00
164839,23.6,269.49,2003188N11307,45.0,TS,1058000400000000000,2003-07-12 09:00:00
164840,23.9,269.3,2003188N11307,45.0,TS,1058011200000000000,2003-07-12 12:00:00
164841,24.272,269.207,2003188N11307,45.0,TS,1058022000000000000,2003-07-12 15:00:00
164842,24.6,269.1,2003188N11307,45.0,TS,1058032800000000000,2003-07-12 18:00:00
164843,24.803,268.815,2003188N11307,45.0,TS,1058043600000000000,2003-07-12 21:00:00
164844,24.9,268.5,2003188N11307,45.0,TS,1058054400000000000,2003-07-13 00:00:00
164845,24.908,268.27,2003188N11307,45.0,TS,1058065200000000000,2003-07-13 03:00:00
164846,24.9,268.1,2003188N11307,45.0,TS,1058076000000000000,2003-07-13 06:00:00
164847,24.985,267.978,2003188N11307,47.0,TS,1058086800000000000,2003-07-13 09:00:00
164848,25.1,267.9,2003188N11307,50.0,TS,1058097600000000000,2003-07-13 12:00:00
164849,25.192,267.835,2003188N11307,50.0,TS,1058108400000000000,2003-07-13 15:00:00
164850,25.3,267.8,2003188N11307,50.0,TS,1058119200000000000,2003-07-13 18:00:00
164851,25.435,267.8,2003188N11307,52.0,TS,1058130000000000000,2003-07-13 21:00:00
164852,25.6,267.8,2003188N11307,55.0,TS,1058140800000000000,2003-07-14 00:00:00
164853,25.77,267.772,2003188N11307,55.0,TS,1058151600000000000,2003-07-14 03:00:00
164854,26.0,267.7,2003188N11307,55.0,TS,1058162400000000000,2003-07-14 06:00:00
164855,26.335,267.572,2003188N11307,55.0,TS,1058173200000000000,2003-07-14 09:00:00
164856,26.7,267.4,2003188N11307,55.0,TS,1058184000000000000,2003-07-14 12:00:00
164857,27.022,267.222,2003188N11307,57.0,TS,1058194800000000000,2003-07-14 15:00:00
164858,27.3,267.0,2003188N11307,60.0,TS,1058205600000000000,2003-07-14 18:00:00
164859,27.53,266.745,2003188N11307,60.0,TS,1058216400000000000,2003-07-14 21:00:00
164860,27.7,266.4,2003188N11307,60.0,TS,1058227200000000000,2003-07-15 00:00:00
164861,27.8,265.922,2003188N11307,62.0,TS,1058238000000000000,2003-07-15 03:00:00
164862,27.9,265.4,2003188N11307,65.0,1,1058248800000000000,2003-07-15 06:00:00
164863,28.124,264.972,2003188N11307,70.0,1,1058259600000000000,2003-07-15 09:00:00
164864,28.3,264.5,2003188N11307,75.0,1,1058270400000000000,2003-07-15 12:00:00
164865,28.277,263.92,2003188N11307,79.0,1,1058281200000000000,2003-07-15 15:00:00
164866,28.3,263.8,2003188N11307,80.0,1,1058283000000000000,2003-07-15 15:30:00
164867,28.6,263.1,2003188N11307,70.0,1,1058292000000000000,2003-07-15 18:00:00
164868,28.632,262.401,2003188N11307,60.0,TS,1058302800000000000,2003-07-15 21:00:00
164869,28.5,261.8,2003188N11307,50.0,TS,1058313600000000000,2003-07-16 00:00:00
164870,28.469,261.207,2003188N11307,45.0,TS,1058324400000000000,2003-07-16 03:00:00
164871,28.5,260.6,2003188N11307,40.0,TS,1058335200000000000,2003-07-16 06:00:00
164872,28.612,259.945,2003188N11307,37.0,TS,1058346000000000000,2003-07-16 09:00:00
164873,28.8,259.2,2003188N11307,35.0,TS,1058356800000000000,2003-07-16 12:00:00
164874,29.028,258.322,2003188N11307,35.0,TS,1058367600000000000,2003-07-16 15:00:00
165271,29.3,279.9,2003207N29280,25.0,TD,1059134400000000000,2003-07-25 12:00:00
165272,29.725,279.686,2003207N29280,25.0,TD,1059145200000000000,2003-07-25 15:00:00
165656,26.4,276.7,2003227N26277,35.0,TS,1060884000000000000,2003-08-14 18:00:00
165657,26.539,275.531,2003227N26277,37.0,TS,1060894800000000000,2003-08-14 21:00:00
165658,26.6,274.3,2003227N26277,40.0,TS,1060905600000000000,2003-08-15 00:00:00
165659,26.538,272.984,2003227N26277,40.0,TS,1060916400000000000,2003-08-15 03:00:00
165660,26.4,271.7,2003227N26277,40.0,TS,1060927200000000000,2003-08-15 06:00:00
165661,26.241,270.555,2003227N26277,42.0,TS,1060938000000000000,2003-08-15 09:00:00
165662,26.1,269.5,2003227N26277,45.0,TS,1060948800000000000,2003-08-15 12:00:00
165663,26.034,268.478,2003227N26277,47.0,TS,1060959600000000000,2003-08-15 15:00:00
165664,26.0,267.5,2003227N26277,50.0,TS,1060970400000000000,2003-08-15 18:00:00
165665,25.964,266.535,2003227N26277,52.0,TS,1060981200000000000,2003-08-15 21:00:00
165666,25.9,265.6,2003227N26277,55.0,TS,1060992000000000000,2003-08-16 00:00:00
165667,25.773,264.676,2003227N26277,57.0,TS,1061002800000000000,2003-08-16 03:00:00
165668,25.6,263.8,2003227N26277,60.0,TS,1061013600000000000,2003-08-16 06:00:00
165669,25.403,262.919,2003227N26277,63.0,TS,1061024400000000000,2003-08-16 09:00:00
165670,25.3,262.6,2003227N26277,65.0,1,1061029800000000000,2003-08-16 10:30:00
165671,25.2,262.4,2003227N26277,65.0,1,1061035200000000000,2003-08-16 12:00:00
165672,24.981,261.818,2003227N26277,50.0,TS,1061046000000000000,2003-08-16 15:00:00
165673,24.8,261.1,2003227N26277,35.0,TS,1061056800000000000,2003-08-16 18:00:00
165674,24.719,260.39,2003227N26277,30.0,TD,1061067600000000000,2003-08-16 21:00:00
165675,24.7,259.7,2003227N26277,25.0,TD,1061078400000000000,2003-08-17 00:00:00
166000,24.3,267.6,2003243N24268,30.0,TD,1062244800000000000,2003-08-30 12:00:00
166001,24.583,267.17,2003243N24268,32.0,TD,1062255600000000000,2003-08-30 15:00:00
166002,24.9,266.7,2003243N24268,35.0,TS,1062266400000000000,2003-08-30 18:00:00
166003,25.29,266.178,2003243N24268,35.0,TS,1062277200000000000,2003-08-30 21:00:00
166004,25.8,265.7,2003243N24268,35.0,TS,1062288000000000000,2003-08-31 00:00:00
166005,26.401,265.341,2003243N24268,35.0,TS,1062298800000000000,2003-08-31 03:00:00
166006,27.2,265.1,2003243N24268,35.0,TS,1062309600000000000,2003-08-31 06:00:00
166007,28.224,265.008,2003243N24268,35.0,TS,1062320400000000000,2003-08-31 09:00:00
166008,29.0,264.9,2003243N24268,35.0,TS,1062327600000000000,2003-08-31 11:00:00
166009,29.4,264.8,2003243N24268,35.0,TS,1062331200000000000,2003-08-31 12:00:00
166010,29.973,264.596,2003243N24268,32.0,TD,1062342000000000000,2003-08-31 15:00:00
166177,27.4,272.3,2003247N27272,25.0,TD,1062612000000000000,2003-09-03 18:00:00
166178,27.495,272.225,2003247N27272,25.0,TD,1062622800000000000,2003-09-03 21:00:00
166179,27.6,272.2,2003247N27272,25.0,TD,1062633600000000000,2003-09-04 00:00:00
166180,27.715,272.262,2003247N27272,25.0,TD,1062644400000000000,2003-09-04 03:00:00
166181,27.8,272.4,2003247N27272,25.0,TD,1062655200000000000,2003-09-04 06:00:00
166182,27.815,272.548,2003247N27272,27.0,TD,1062666000000000000,2003-09-04 09:00:00
166183,27.8,272.8,2003247N27272,30.0,TD,1062676800000000000,2003-09-04 12:00:00
166184,27.815,273.242,2003247N27272,30.0,TD,1062687600000000000,2003-09-04 15:00:00
166185,27.8,273.7,2003247N27272,30.0,TD,1062698400000000000,2003-09-04 18:00:00
166186,27.692,273.965,2003247N27272,30.0,TD,1062709200000000000,2003-09-04 21:00:00
166187,27.6,274.2,2003247N27272,30.0,TD,1062720000000000000,2003-09-05 00:00:00
166188,27.605,274.535,2003247N27272,32.0,TD,1062730800000000000,2003-09-05 03:00:00
166189,27.7,274.9,2003247N27272,35.0,TS,1062741600000000000,2003-09-05 06:00:00
166190,27.893,275.287,2003247N27272,37.0,TS,1062752400000000000,2003-09-05 09:00:00
166191,28.1,275.6,2003247N27272,40.0,TS,1062763200000000000,2003-09-05 12:00:00
166192,28.26,275.73,2003247N27272,45.0,TS,1062774000000000000,2003-09-05 15:00:00
166193,28.3,275.8,2003247N27272,50.0,TS,1062784800000000000,2003-09-05 18:00:00
166194,28.13,275.935,2003247N27272,40.0,TS,1062795600000000000,2003-09-05 21:00:00
166195,27.9,276.1,2003247N27272,30.0,TD,1062806400000000000,2003-09-06 00:00:00
166196,27.724,276.191,2003247N27272,30.0,TD,1062817200000000000,2003-09-06 03:00:00
166197,27.7,276.5,2003247N27272,30.0,TD,1062828000000000000,2003-09-06 06:00:00
166198,27.9,277.2,2003247N27272,30.0,TD,1062838800000000000,2003-09-06 09:00:00
166199,28.4,278.2,2003247N27272,25.0,TD,1062849600000000000,2003-09-06 12:00:00
166200,28.82,278.996,2003247N27272,25.0,TD,1062860400000000000,2003-09-06 15:00:00
166201,29.2,279.6,2003247N27272,25.0,TD,1062871200000000000,2003-09-06 18:00:00
166790,18.5,275.3,2003271N18275,15.0,TD,1064685600000000000,2003-09-27 18:00:00
166791,18.59,275.212,2003271N18275,15.0,TD,1064696400000000000,2003-09-27 21:00:00
166792,18.7,275.1,2003271N18275,15.0,TD,1064707200000000000,2003-09-28 00:00:00
166793,18.842,274.938,2003271N18275,17.0,TD,1064718000000000000,2003-09-28 03:00:00
166794,19.0,274.7,2003271N18275,20.0,TD,1064728800000000000,2003-09-28 06:00:00
166795,19.142,274.387,2003271N18275,20.0,TD,1064739600000000000,2003-09-28 09:00:00
166796,19.3,274.0,2003271N18275,20.0,TD,1064750400000000000,2003-09-28 12:00:00
166797,19.5,273.543,2003271N18275,20.0,TD,1064761200000000000,2003-09-28 15:00:00
166798,19.7,273.1,2003271N18275,20.0,TD,1064772000000000000,2003-09-28 18:00:00
166799,19.857,272.785,2003271N18275,20.0,TD,1064782800000000000,2003-09-28 21:00:00
166800,20.0,272.5,2003271N18275,20.0,TD,1064793600000000000,2003-09-29 00:00:00
166801,20.15,272.158,2003271N18275,20.0,TD,1064804400000000000,2003-09-29 03:00:00
166802,20.3,271.8,2003271N18275,20.0,TD,1064815200000000000,2003-09-29 06:00:00
166803,20.442,271.45,2003271N18275,20.0,TD,1064826000000000000,2003-09-29 09:00:00
166804,20.6,271.1,2003271N18275,20.0,TD,1064836800000000000,2003-09-29 12:00:00
166805,20.807,270.765,2003271N18275,20.0,TD,1064847600000000000,2003-09-29 15:00:00
166806,21.0,270.4,2003271N18275,20.0,TD,1064858400000000000,2003-09-29 18:00:00
166807,21.115,269.972,2003271N18275,22.0,TD,1064869200000000000,2003-09-29 21:00:00
166808,21.2,269.5,2003271N18275,25.0,TD,1064880000000000000,2003-09-30 00:00:00
166809,21.323,268.978,2003271N18275,25.0,TD,1064890800000000000,2003-09-30 03:00:00
166810,21.4,268.5,2003271N18275,25.0,TD,1064901600000000000,2003-09-30 06:00:00
166811,21.372,268.155,2003271N18275,27.0,TD,1064912400000000000,2003-09-30 09:00:00
166812,21.3,267.9,2003271N18275,30.0,TD,1064923200000000000,2003-09-30 12:00:00
166813,21.265,267.685,2003271N18275,32.0,TD,1064934000000000000,2003-09-30 15:00:00
166814,21.2,267.5,2003271N18275,35.0,TS,1064944800000000000,2003-09-30 18:00:00
166815,21.042,267.27,2003271N18275,37.0,TS,1064955600000000000,2003-09-30 21:00:00
166816,20.9,267.1,2003271N18275,40.0,TS,1064966400000000000,2003-10-01 00:00:00
166817,20.87,267.078,2003271N18275,40.0,TS,1064977200000000000,2003-10-01 03:00:00
166818,20.9,267.1,2003271N18275,40.0,TS,1064988000000000000,2003-10-01 06:00:00
166819,20.95,267.065,2003271N18275,40.0,TS,1064998800000000000,2003-10-01 09:00:00
166820,21.0,267.0,2003271N18275,40.0,TS,1065009600000000000,2003-10-01 12:00:00
166821,21.015,266.908,2003271N18275,42.0,TS,1065020400000000000,2003-10-01 15:00:00
166822,21.0,266.8,2003271N18275,45.0,TS,1065031200000000000,2003-10-01 18:00:00
166823,20.965,266.685,2003271N18275,45.0,TS,1065042000000000000,2003-10-01 21:00:00
166824,20.9,266.6,2003271N18275,45.0,TS,1065052800000000000,2003-10-02 00:00:00
166825,20.808,266.585,2003271N18275,45.0,TS,1065063600000000000,2003-10-02 03:00:00
